unit_key,faction_key,army_corps_name,unit_name,is_tow_variant,encoded_staff_rank,command_stars,command_star_icon_path,command_star_strip_path,command_star_layout,base_mp_cost,unit_cap,recommended_placement,placement_basis,permission_table,permission_source_line,land_unit_table,land_unit_source_lines,rating_table,rating_source_lines,localisation_source,original_pack,original_internal_icon_path,original_extracted_path,copied_icon_path,original_sha256,existing_asset_sha256,matches_existing_asset,copy_status
ntw3_gen_staff_097_4_0132_tow_001,ntw3_tow_a05_x8_001,[1805] 11. France (Allemagne),Joachim Murat 'le Roi Franconi' [C4],true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,365,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9064,db/units_tables/ntw3_land_units,11273,db/mp_general_command_ratings_tables/mp_general_command_ratings,3218,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_097_4_0132_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_097_4_0132_icon.tga,assets/staff_general_icons_by_corps/TOW/france_gen_staff_097_4_0132_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,true,copied_from_original_cards94
ntw3_gen_staff_092_6_0126_tow_001,ntw3_tow_a05_x8_001,[1805] 11. France (Allemagne),Louis Nicolas Davout 'le Maréchal de Fer',true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,645,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9052,db/units_tables/ntw3_land_units,11261,db/mp_general_command_ratings_tables/mp_general_command_ratings,3206,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_092_6_0126_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_092_6_0126_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_092_6_0126_icon.tga,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,true,copied_from_original_cards94
ntw3_gen_staff_096_9_0131_tow_001,ntw3_tow_a05_x8_001,[1805] 11. France (Allemagne),Napoléon Bonaparte,true,9,9,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_9.png,vertical_left,1137,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9062,db/units_tables/ntw3_land_units,11271,db/mp_general_command_ratings_tables/mp_general_command_ratings,3216,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_096_9_0131_icon.tga,assets/staff_general_icons_by_corps/TOW/franced_1806_gen_staff_096_9_0131_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,true,copied_from_original_cards94
ntw3_gen_staff_091_3_0125_tow_004,ntw3_tow_a05_x8_004,[1805] 6. France (Tyrol),André Masséna 'l'Enfant chéri de la Victoire',true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,469,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9050,db/units_tables/ntw3_land_units,11259,db/mp_general_command_ratings_tables/mp_general_command_ratings,3204,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_091_3_0125_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_091_3_0125_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_091_3_0125_icon.tga,16f4d32e388018e19af89a8e5906b96478d0b0043ea40a01da2a4ab50031b216,16f4d32e388018e19af89a8e5906b96478d0b0043ea40a01da2a4ab50031b216,true,copied_from_original_cards94
ntw3_gen_staff_098_3_0133_tow_004,ntw3_tow_a05_x8_004,[1805] 6. France (Tyrol),Auguste Viesse de Marmont 'Monsieur de Culfier',true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,469,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9066,db/units_tables/ntw3_land_units,11275,db/mp_general_command_ratings_tables/mp_general_command_ratings,3220,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_098_3_0133_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_098_3_0133_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_098_3_0133_icon.tga,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606,true,copied_from_original_cards94
ntw3_gen_staff_090_0_0124_tow_004,ntw3_tow_a05_x8_004,[1805] 6. France (Tyrol),Jean-Baptiste Bernadotte 'Sergent Belle-Jambe',true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9048,db/units_tables/ntw3_land_units,11257,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_090_0_0124_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_090_0_0124_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_090_0_0124_icon.tga,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,true,copied_from_original_cards94
ntw3_gen_staff_095_4_0129_tow_004,ntw3_tow_a05_x8_004,[1805] 6. France (Tyrol),Michel Ney 'le Lion rouge',true,4,4,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_4.png,vertical_left,701,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9058,db/units_tables/ntw3_land_units,11267,db/mp_general_command_ratings_tables/mp_general_command_ratings,3212,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_095_4_0129_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_095_4_0129_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_095_4_0129_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,true,copied_from_original_cards94
ntw3_gen_staff_105_3_0140_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),François Lefebvre,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,216,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9080,db/units_tables/ntw3_land_units,11289,db/mp_general_command_ratings_tables/mp_general_command_ratings,3232,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_105_3_0140_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_105_3_0140_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_105_3_0140_icon.tga,e06d8497e355b49b5aa0b9c8a564561cc6ae7f7f8841ebcd1dc15f0158b69274,e06d8497e355b49b5aa0b9c8a564561cc6ae7f7f8841ebcd1dc15f0158b69274,true,copied_from_original_cards94
ntw3_gen_staff_103_7_0138_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Jean Lannes 'le Brave des Braves',true,7,7,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_7.png,vertical_left,707,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9076,db/units_tables/ntw3_land_units,11285,db/mp_general_command_ratings_tables/mp_general_command_ratings,3228,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_103_7_0138_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_103_7_0138_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_103_7_0138_icon.tga,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7,true,copied_from_original_cards94
ntw3_gen_staff_099_0_0134_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Jean-Baptiste Bernadotte 'Sergent Belle-Jambe',true,0,,,,,1,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9068,db/units_tables/ntw3_land_units,11277,db/mp_general_command_ratings_tables/mp_general_command_ratings,,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_099_0_0134_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_099_0_0134_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_099_0_0134_icon.tga,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba,true,copied_from_original_cards94
ntw3_gen_staff_102_6_0137_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Jean-de-Dieu Soult 'Bras de Fer',true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,570,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9074,db/units_tables/ntw3_land_units,11283,db/mp_general_command_ratings_tables/mp_general_command_ratings,3226,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_102_6_0137_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_102_6_0137_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_102_6_0137_icon.tga,73bbbcc74049fab5f29572dab4adfcf935dca6d77ccdc69e766eb4fa837a5c82,73bbbcc74049fab5f29572dab4adfcf935dca6d77ccdc69e766eb4fa837a5c82,true,copied_from_original_cards94
ntw3_gen_staff_100_6_0135_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Joachim Murat 'le Roi Franconi' [C4],true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,570,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9070,db/units_tables/ntw3_land_units,11279,db/mp_general_command_ratings_tables/mp_general_command_ratings,3222,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_100_6_0135_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_100_6_0135_icon.tga,assets/staff_general_icons_by_corps/TOW/france_gen_staff_100_6_0135_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4,true,copied_from_original_cards94
ntw3_gen_staff_101_8_0136_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Louis Nicolas Davout 'le Maréchal de Fer',true,8,8,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_8.png,vertical_left,853,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9072,db/units_tables/ntw3_land_units,11281,db/mp_general_command_ratings_tables/mp_general_command_ratings,3224,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_101_8_0136_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_101_8_0136_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_101_8_0136_icon.tga,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653,true,copied_from_original_cards94
ntw3_gen_staff_104_6_0139_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Michel Ney 'le Lion rouge',true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,570,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9078,db/units_tables/ntw3_land_units,11287,db/mp_general_command_ratings_tables/mp_general_command_ratings,3230,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_104_6_0139_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_104_6_0139_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_104_6_0139_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754,true,copied_from_original_cards94
ntw3_gen_staff_105_9_0141_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Napoléon Bonaparte,true,9,9,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_9.png,vertical_left,1006,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9082,db/units_tables/ntw3_land_units,11291,db/mp_general_command_ratings_tables/mp_general_command_ratings,3234,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/franced_1806_gen_staff_105_9_0141_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/franced_1806_gen_staff_105_9_0141_icon.tga,assets/staff_general_icons_by_corps/TOW/franced_1806_gen_staff_105_9_0141_icon.tga,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,b76f78105cac4d944e15e4e1cf144a4d8c35a606e32c38a8027ea9c2170f6396,true,copied_from_original_cards94
ntw3_gen_staff_106_1_0142_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Pierre Augereau 'Fier brigand',true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,46,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9084,db/units_tables/ntw3_land_units,11293,db/mp_general_command_ratings_tables/mp_general_command_ratings,3236,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_106_1_0142_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_106_1_0142_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_106_1_0142_icon.tga,b961382b7567bb977b0fb1774a4fd5b025fd20ce6f0ea1aa8d7a217fee2f6b07,b961382b7567bb977b0fb1774a4fd5b025fd20ce6f0ea1aa8d7a217fee2f6b07,true,copied_from_original_cards94
ntw3_gen_staff_246_1_0546_tow_002,ntw3_tow_a06_x8_002,[1806] 12. France (Prusse),Édouard Mortier,true,1,1,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_1.png,vertical_left,46,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9341,db/units_tables/ntw3_land_units,11616,db/mp_general_command_ratings_tables/mp_general_command_ratings,3530,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_246_1_0546_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_246_1_0546_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_246_1_0546_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e,true,copied_from_original_cards94
ntw3_gen_staff_111_6_0147_tow_047,ntw3_tow_a08_x8_047,[1809] 10. France (Autriche),André Masséna 'l'Enfant chéri de la Victoire',true,6,6,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_6.png,vertical_left,741,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9093,db/units_tables/ntw3_land_units,11302,db/mp_general_command_ratings_tables/mp_general_command_ratings,3245,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_111_6_0147_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_111_6_0147_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_111_6_0147_icon.tga,140197cf7b373dc65217a9cebfe0633118cd3aa6b3b011c7fd64a9f9a0ea7fdc,140197cf7b373dc65217a9cebfe0633118cd3aa6b3b011c7fd64a9f9a0ea7fdc,true,copied_from_original_cards94
ntw3_gen_staff_248_3_0556_tow_047,ntw3_tow_a08_x8_047,[1809] 10. France (Autriche),Dominique Vandamme,true,3,3,assets/ui/command_stars/star_gold.png,assets/ui/command_stars/vertical/command_stars_3.png,vertical_left,281,1,TOW (combined staff-general folder),exact unit_key + faction_key permission with allowed=true,db/units_to_exclusive_faction_permissions_tables/units_to_exclusive_faction_permissions,9345,db/units_tables/ntw3_land_units,11620,db/mp_general_command_ratings_tables/mp_general_command_ratings,3534,NTW3/Version94/Data/txt.9401.pack:text/localisation.loc,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_248_3_0556_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_248_3_0556_icon.tga,assets/staff_general_icons_by_corps/TOW/france_1799_1807_gen_staff_248_3_0556_icon.tga,a40a1b37f8f6f4d21f1bef280f55aa25b07072e186574cc4ff8e7aa023bfeee5,a40a1b37f8f6f4d21f1bef280f55aa25b07072e186574cc4ff8e7aa023bfeee5,true,copied_from_original_cards94
