side,theatre_order,theatre_name,theatre_basis,faction_key,canonical_source_faction_key,corps_order,army_corps_name,display_year,display_rating,theatre_display_order,source_flag_directory,available_source_flag_files,selection_flag_source_file,selection_flag_derivation,selection_flag_donor_source_faction_key,flag_tga_path,flag_png_path,post_selection_flag_source_file,post_selection_flag_tga_path,post_selection_flag_png_path
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_172,ntw3_ac_b13_eu6_172,172,8. Beresford / Guadiana,,8,3,data/ui/flags/f_13b_ac172,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_172/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_172/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_172/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_172/post_selection_flag.png
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_174,ntw3_ac_b13_e6_174,174,8. Iranzo / 1°,,8,4,data/ui/flags/f_13b_ac174,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_174/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_174/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_174/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_174/post_selection_flag.png
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_175,ntw3_ac_b13_e6_175,175,7. Freire / 2-3°,,7,5,data/ui/flags/f_13b_ac175,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_175/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_175/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_175/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_175/post_selection_flag.png
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_177,ntw3_ac_b13_e6_177,177,7. Santocildes / 6°,,7,6,data/ui/flags/f_13b_ac177,flag_132.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_177/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_177/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_177/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_177/post_selection_flag.png
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_173,ntw3_ac_b13_u6_173,173,5. Graham / Cádiz,,5,7,data/ui/flags/f_13b_ac173,hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_173/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_173/flag.png,,,
coalition,90,Peninsular War (1811),screenshot,ntw3_ac_b13_x6_178,ntw3_ac_b13_e6_178,178,5. Mendizábal / 7°,,5,8,data/ui/flags/f_13b_ac178,flag_132.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_178/flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_178/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_178/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0090_peninsular_war_1811/ntw3_ac_b13_x6_178/post_selection_flag.png
coalition,100,War of 1812 (1812),screenshot,ntw3_ac_b10_x6_014,ntw3_ac_b10_u6_014,14,9. Ross / EF.EC,,9,1,data/ui/flags/f_10b_ac014,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_014/flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_014/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_014/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_014/post_selection_flag.png
coalition,100,War of 1812 (1812),screenshot,ntw3_ac_b10_x6_013,ntw3_ac_b10_u6_013,13,6. Drummond / EF.A,,6,2,data/ui/flags/f_10b_ac013,flag_132.tga|hud_left.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_013/flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_013/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_013/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_013/post_selection_flag.png
coalition,100,War of 1812 (1812),screenshot,ntw3_ac_b10_x6_015,ntw3_ac_b10_u6_015,15,6. Brock / Confederacy,,6,3,data/ui/flags/f_10b_ac015,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_015/flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_015/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_015/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x6_015/post_selection_flag.png
coalition,100,War of 1812 (1812),screenshot,ntw3_ac_b10_x7_016,ntw3_ac_b10_e7_016,16,3. Kindelán / Florida,,3,4,data/ui/flags/f_10b_ac016,flag_132.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x7_016/flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x7_016/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x7_016/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0100_war_of_1812_1812/ntw3_ac_b10_x7_016/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_183,ntw3_ac_b11_r5_183,183,12. Bagration / II.ZA,,12,1,data/ui/flags/f_11b_ac183,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_183/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_183/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_183/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_183/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_249,ntw3_ac_b11_r5_249,249,11. Wittgenstein / I.K,,11,2,data/ui/flags/f_11b_ac249,hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_249/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_249/flag.png,,,
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_r5_189,ntw3_ac_b11_r5_189,189,10. Platov / Atamanstvo,,10,3,data/ui/flags/f_11b_ac189,flag_132.tga|hud_right.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_r5_189/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_r5_189/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_r5_189/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_r5_189/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_263,ntw3_ac_b11_r5_263,263,10. Tchitchagov / D.ZA,,10,4,data/ui/flags/f_11b_ac263,hud_left.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|large.tga|mini_flag.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_263/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_263/flag.png,,,
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_188,ntw3_ac_b11_r5_188,188,9. Konstantin / LG,,9,5,data/ui/flags/f_11b_ac188,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_188/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_188/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_188/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_188/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_190,ntw3_ac_b11_r5_190,190,9. Dokhtourov / VI.K,,9,6,data/ui/flags/f_11b_ac190,flag_132.tga|hud_left.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_190/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_190/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_190/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_190/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_184,ntw3_ac_b11_r5_184,184,8. Baggovout / II.K,,8,7,data/ui/flags/f_11b_ac184,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_infantry.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_184/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_184/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_184/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_184/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_185,ntw3_ac_b11_r5_185,185,8. Toutchkov / III.K,,8,8,data/ui/flags/f_11b_ac185,hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_naval.tga|large.dds|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_185/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_185/flag.png,,,
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_192,ntw3_ac_b11_r5_192,192,8. Tormassov / III.OA,,8,9,data/ui/flags/f_11b_ac192,hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_infantry.tga|large.tga|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_192/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_192/flag.png,,,
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_186,ntw3_ac_b11_r5_186,186,7. Osterman-Tolstoi / IV.K,,7,10,data/ui/flags/f_11b_ac186,flag_132.tga|hud_left.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|large.dds|large.tga|portrait_flags.tga|small.tga,id_flag_infantry.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_186/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_186/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_186/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_186/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x4_191,ntw3_ac_b11_m4_191,191,6. Davidov / Narod,,6,11,data/ui/flags/f_11b_ac191,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|id_flag_naval.tga|large.dds|mini_flag.tga|portrait_flags.tga|small.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x4_191/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x4_191/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x4_191/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x4_191/post_selection_flag.png
coalition,110,Patriotic War (1812),screenshot,ntw3_ac_b11_x5_262,ntw3_ac_b11_e5_262,262,5. Steinheil / F.K,,5,12,data/ui/flags/f_11b_ac262,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_artillery.tga|id_flag_cavalry.tga|id_flag_infantry.tga|id_flag_naval.tga|large.tga|mini_flag.tga|portrait_flags.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_262/flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_262/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_262/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0110_patriotic_war_1812/ntw3_ac_b11_x5_262/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_271,ntw3_ac_b16_pr7_271,271,12. Blücher / Schlesien,,12,1,data/ui/flags/f_16b_ac271,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_271/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_271/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_271/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_271/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_273,ntw3_ac_b16_a7_273,273,11. Schwarzenberg / Böhmen,,11,2,data/ui/flags/f_16b_ac273,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_273/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_273/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_273/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_273/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_275,ntw3_ac_b16_r7_275,275,10. Konstantin / ZA.R,,10,3,data/ui/flags/f_16b_ac275,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_275/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_275/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_275/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_275/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x5_270,ntw3_ac_b16_prs5_270,270,9. Bernadotte / Norr,,9,4,data/ui/flags/f_16b_ac270,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x5_270/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x5_270/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x5_270/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x5_270/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_274,ntw3_ac_b16_r7_274,274,8. Barclay de Tolly / ZA.I,,8,5,data/ui/flags/f_16b_ac274,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_274/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_274/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_274/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_274/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_272,ntw3_ac_b16_p7_272,272,7. Kleist / Böhmen,,7,6,data/ui/flags/f_16b_ac272,id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_272/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_272/flag.png,,,
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_276,ntw3_ac_b16_r7_276,276,7. Bennigsen / Polsha,,7,7,data/ui/flags/f_16b_ac276,flag_132.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_276/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_276/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_276/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_276/post_selection_flag.png
coalition,120,German Campaign (1813),source_block_inference,ntw3_ac_b16_x7_278,ntw3_ac_b16_a7_278,278,5. Gyulay / Lindenau,,5,8,data/ui/flags/f_16b_ac278,flag_132.tga|id_flag_infantry.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_278/flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_278/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_278/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0120_german_campaign_1813/ntw3_ac_b16_x7_278/post_selection_flag.png
coalition,130,France (1814),screenshot,ntw3_ac_b17_x7_280,ntw3_ac_b17_pr7_280,280,11. Barclay de Tolly / VI.K,,11,1,data/ui/flags/f_17b_ac280,hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_280/flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_280/flag.png,,,
coalition,130,France (1814),screenshot,ntw3_ac_b17_x7_279,ntw3_ac_b17_ag7_279,279,10. Schwarzenberg / Böhmen,,10,2,data/ui/flags/f_17b_ac279,flag_132.tga|hud_left.tga|hud_right.tga|large.tga,large.tga,alpha_crop_and_resize_44x22,,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_279/flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_279/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_279/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_279/post_selection_flag.png
coalition,130,France (1814),screenshot,ntw3_ac_b17_x7_281,ntw3_ac_b17_p7_281,281,10. Blücher / Schlesien,,10,3,data/ui/flags/f_17b_ac281,flag_132.tga|hud_left.tga|hud_right.tga|large.dds|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_281/flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_281/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_281/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_281/post_selection_flag.png
coalition,130,France (1814),screenshot,ntw3_ac_b17_x7_287,ntw3_ac_b17_x7_287,287,9. Bianchi / Süd,,9,4,data/ui/flags/f_17b_ac287,hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_287/flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_287/flag.png,,,
coalition,130,France (1814),screenshot,ntw3_ac_b17_x7_297,ntw3_ac_b17_r7_297,297,9. Osten-Sacken / Sileziya,,9,5,data/ui/flags/f_17b_ac297,flag_132.tga|hud_left.tga|hud_right.tga|id_flag_infantry.tga|large.dds|large.tga|mini_flag.tga,mini_flag.tga,native_44x22,,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_297/flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_297/flag.png,flag_132.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_297/post_selection_flag.tga,assets/army_corps_by_theatre/coalition/0130_france_1814/ntw3_ac_b17_x7_297/post_selection_flag.png
